enrollee_id,full_name,city,gender,enrolled_university,education_level,major_discipline,relevent_experience,experience,company_size,company_type,last_new_job,training_hours,employed,city_development_index
10122,Emily Johnson,city_162,unknow,Full time course,Graduate,STEM,No relevent experience,3,unknow,NGO,never,168,1.0,0.767
11389,Sarah Williams,city_160,Male,no_enrollment,Masters,Humanities,No relevent experience,>20,50-99,Pvt Ltd,>4,118,0.0,0.92
29169,Jane Johnson,city_103,unknow,no_enrollment,Masters,STEM,Has relevent experience,10,10000+,Pvt Ltd,1,56,0.0,0.92
11944,Jane Garcia,city_70,unknow,no_enrollment,Graduate,STEM,Has relevent experience,9,10/49,Pvt Ltd,2,72,0.0,0.698
12798,Jane Hernandez,city_103,Male,no_enrollment,High School,unknow,Has relevent experience,14,50-99,Pvt Ltd,4,94,0.0,0.92
2942,Katie Williams,city_134,unknow,no_enrollment,High School,unknow,Has relevent experience,12,50-99,unknow,1,48,1.0,0.698
24532,David Hernandez,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,50-99,Funded Startup,>4,97,0.0,0.92
14239,Katie Martinez,city_71,Male,no_enrollment,Graduate,STEM,No relevent experience,>20,unknow,unknow,>4,132,0.0,0.884
13806,David Miller,city_128,Male,Full time course,High School,unknow,No relevent experience,4,unknow,unknow,1,14,1.0,0.527
32999,Alex Williams,city_21,Male,Part time course,Graduate,STEM,Has relevent experience,3,10/49,Pvt Ltd,2,328,1.0,0.624
30471,Alex Johnson,city_16,Male,Full time course,Graduate,STEM,Has relevent experience,2,5000-9999,Pvt Ltd,1,170,0.0,0.91
28339,Mike Garcia,city_36,Male,Part time course,Graduate,STEM,Has relevent experience,12,5000-9999,Pvt Ltd,2,34,0.0,0.893
5502,Emily Hernandez,city_98,Male,no_enrollment,High School,unknow,No relevent experience,2,unknow,Pvt Ltd,never,12,0.0,0.949
32895,Laura Brown,city_21,Female,no_enrollment,Graduate,STEM,Has relevent experience,8,5000-9999,Pvt Ltd,2,66,0.0,0.624
11881,Laura Hernandez,city_160,Female,no_enrollment,Graduate,STEM,Has relevent experience,11,50-99,Pvt Ltd,>4,45,0.0,0.92
26889,Chris Jones,city_104,Male,no_enrollment,Primary School,unknow,No relevent experience,<1,unknow,unknow,never,244,0.0,0.924
747,Chris Smith,city_160,Male,no_enrollment,High School,unknow,Has relevent experience,10,50-99,Pvt Ltd,1,57,0.0,0.92
4735,Sarah Martinez,city_70,unknow,Full time course,Graduate,STEM,No relevent experience,5,10000+,Pvt Ltd,1,170,0.0,0.698
2955,Chris Jones,city_67,Other,Full time course,Graduate,STEM,No relevent experience,4,10000+,Pvt Ltd,2,25,0.0,0.855
25280,Chris Williams,city_16,unknow,no_enrollment,Primary School,unknow,No relevent experience,3,unknow,unknow,never,141,0.0,0.91
31290,Laura Smith,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,19,<10,Early Stage Startup,1,18,0.0,0.897
11996,Mike Smith,city_21,unknow,no_enrollment,Graduate,STEM,No relevent experience,5,10000+,Pvt Ltd,2,36,0.0,0.624
1799,Emily Davis,city_102,Female,no_enrollment,Masters,STEM,Has relevent experience,14,<10,Pvt Ltd,>4,92,0.0,0.804
18738,Emily Jones,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,5000-9999,Pvt Ltd,>4,20,0.0,0.624
21930,John Williams,city_114,unknow,Full time course,High School,unknow,No relevent experience,8,unknow,unknow,1,79,0.0,0.926
26840,Laura Davis,city_16,Male,no_enrollment,Graduate,Other,No relevent experience,7,10000+,Pvt Ltd,2,18,0.0,0.91
10786,Alex Brown,city_103,Male,no_enrollment,Masters,Humanities,Has relevent experience,18,5000-9999,Other,>4,52,0.0,0.92
1207,David Garcia,city_114,Male,no_enrollment,High School,unknow,Has relevent experience,13,100-500,Pvt Ltd,>4,118,0.0,0.926
16707,Sarah Smith,city_83,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,unknow,unknow,1,17,0.0,0.923
23750,Laura Garcia,city_75,unknow,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,>4,64,0.0,0.939
17890,Sarah Johnson,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,10000+,unknow,1,50,0.0,0.926
18636,John Miller,city_11,Male,no_enrollment,Masters,STEM,Has relevent experience,17,1000-4999,Public Sector,>4,107,0.0,0.55
20704,Mike Davis,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,6,10/49,unknow,never,26,0.0,0.624
14506,Alex Miller,city_64,unknow,Full time course,Graduate,STEM,No relevent experience,5,unknow,unknow,1,38,1.0,0.6659999999999999
14386,Emily Williams,city_21,Female,Full time course,Graduate,STEM,No relevent experience,4,unknow,unknow,never,102,1.0,0.624
19041,Sarah Johnson,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,10/49,Pvt Ltd,1,22,0.0,0.92
9870,John Johnson,city_103,Female,no_enrollment,Graduate,STEM,Has relevent experience,4,unknow,Public Sector,2,142,0.0,0.92
6068,John Johnson,city_73,unknow,Full time course,Graduate,STEM,Has relevent experience,4,50-99,unknow,1,49,0.0,0.754
8242,David Martinez,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,500-999,Pvt Ltd,4,144,1.0,0.624
15458,Alex Smith,city_149,unknow,Part time course,Primary School,unknow,No relevent experience,2,unknow,unknow,never,20,1.0,0.6890000000000001
4109,John Smith,city_133,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,50-99,Pvt Ltd,1,30,0.0,0.742
5915,David Martinez,city_16,Male,Full time course,Graduate,STEM,Has relevent experience,17,100-500,Pvt Ltd,>4,26,0.0,0.91
28076,Jane Johnson,city_103,Female,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,1,64,1.0,0.92
8449,John Davis,city_67,Male,no_enrollment,Masters,STEM,Has relevent experience,7,100-500,Pvt Ltd,2,8,0.0,0.855
9931,Alex Garcia,city_103,unknow,no_enrollment,Graduate,Humanities,Has relevent experience,>20,1000-4999,Public Sector,>4,234,0.0,0.92
21205,Jane Jones,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,1,43,1.0,0.92
18845,Katie Smith,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,10,50-99,Funded Startup,3,40,0.0,0.897
6248,Chris Hernandez,city_53,unknow,no_enrollment,Graduate,STEM,Has relevent experience,10,1000-4999,Pvt Ltd,>4,242,0.0,0.74
598,Katie Johnson,city_33,unknow,Part time course,Masters,STEM,Has relevent experience,6,unknow,unknow,1,18,1.0,0.4479999999999999
21400,Katie Jones,city_75,Male,no_enrollment,Graduate,Business Degree,Has relevent experience,>20,unknow,unknow,>4,28,0.0,0.939
18984,Chris Miller,city_90,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,<10,Pvt Ltd,1,8,0.0,0.698
1380,Katie Smith,city_97,Male,no_enrollment,Masters,STEM,Has relevent experience,9,unknow,unknow,1,34,0.0,0.925
28982,Emily Johnson,city_75,Male,no_enrollment,Graduate,STEM,Has relevent experience,16,10000+,Pvt Ltd,3,28,0.0,0.939
18640,John Jones,city_21,Male,Full time course,Graduate,STEM,Has relevent experience,5,500-999,Pvt Ltd,4,12,1.0,0.624
11428,Emily Johnson,city_173,Male,no_enrollment,Masters,STEM,Has relevent experience,15,unknow,unknow,1,322,0.0,0.878
33336,Laura Hernandez,city_103,Male,Part time course,Graduate,STEM,No relevent experience,3,unknow,unknow,1,43,0.0,0.92
12084,Chris Jones,city_28,Male,Full time course,High School,unknow,No relevent experience,2,10000+,unknow,never,204,0.0,0.939
8705,Mike Johnson,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,500-999,Public Sector,3,52,1.0,0.92
12044,Chris Brown,city_71,unknow,no_enrollment,Masters,STEM,Has relevent experience,12,unknow,unknow,>4,19,1.0,0.884
12160,Chris Miller,city_160,Female,no_enrollment,Graduate,STEM,Has relevent experience,4,unknow,unknow,1,11,0.0,0.92
5003,Chris Johnson,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,500-999,Pvt Ltd,>4,9,0.0,0.92
19492,David Miller,city_21,Female,Full time course,Graduate,STEM,No relevent experience,7,unknow,unknow,never,33,1.0,0.624
22114,Katie Brown,city_37,Male,Full time course,Graduate,STEM,Has relevent experience,14,unknow,unknow,1,100,0.0,0.794
2711,Jane Davis,city_57,Male,Full time course,Graduate,STEM,Has relevent experience,8,<10,Pvt Ltd,2,288,0.0,0.866
717,Alex Miller,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,Pvt Ltd,>4,41,1.0,0.92
25152,Laura Brown,city_123,Male,Full time course,Graduate,STEM,Has relevent experience,12,unknow,unknow,4,91,1.0,0.738
12464,Mike Williams,city_67,unknow,Full time course,Graduate,STEM,Has relevent experience,9,<10,Early Stage Startup,1,24,0.0,0.855
10974,Katie Davis,city_103,Male,no_enrollment,Graduate,Arts,Has relevent experience,10,unknow,unknow,2,8,0.0,0.92
22798,Sarah Williams,city_114,unknow,no_enrollment,Masters,STEM,Has relevent experience,11,50-99,Pvt Ltd,1,91,0.0,0.926
4904,Sarah Martinez,city_104,Male,no_enrollment,High School,unknow,No relevent experience,>20,50-99,unknow,1,15,0.0,0.924
9194,John Garcia,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,7,10000+,Pvt Ltd,1,123,0.0,0.624
20896,Emily Williams,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,5,50-99,Pvt Ltd,1,84,0.0,0.897
31288,John Miller,city_84,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,100-500,Pvt Ltd,>4,15,0.0,0.698
31731,Alex Hernandez,city_100,Male,Full time course,High School,unknow,No relevent experience,7,unknow,unknow,1,12,0.0,0.887
17722,Mike Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,19,1000-4999,Pvt Ltd,>4,57,0.0,0.92
17142,David Miller,city_160,Female,Full time course,High School,unknow,No relevent experience,9,unknow,unknow,1,105,1.0,0.92
9037,Alex Hernandez,city_45,Male,Full time course,Graduate,STEM,Has relevent experience,6,50-99,Pvt Ltd,1,48,0.0,0.89
21597,Alex Garcia,city_157,Male,no_enrollment,Masters,No Major,Has relevent experience,9,unknow,unknow,1,50,0.0,0.769
14142,Mike Jones,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,3,50-99,Pvt Ltd,>4,7,0.0,0.92
2202,David Hernandez,city_24,Male,no_enrollment,Masters,STEM,Has relevent experience,14,1000-4999,Pvt Ltd,>4,29,1.0,0.698
716,Katie Davis,city_75,Male,no_enrollment,Phd,STEM,Has relevent experience,>20,10/49,Pvt Ltd,>4,122,0.0,0.939
19435,Alex Miller,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,2,10/49,Public Sector,unknow,36,1.0,0.624
14082,Jane Martinez,city_103,Male,no_enrollment,Primary School,unknow,No relevent experience,3,unknow,unknow,never,73,0.0,0.92
14188,Sarah Williams,city_7,Male,no_enrollment,Masters,STEM,Has relevent experience,11,10000+,Pvt Ltd,>4,110,0.0,0.647
22111,Jane Johnson,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,10000+,Pvt Ltd,>4,130,0.0,0.91
12686,Mike Williams,city_61,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,10/49,Pvt Ltd,1,58,0.0,0.913
22344,John Davis,city_21,Male,Full time course,High School,unknow,No relevent experience,<1,unknow,unknow,never,61,1.0,0.624
7039,David Johnson,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,2,79,0.0,0.91
9036,David Jones,city_21,Male,Full time course,Phd,STEM,Has relevent experience,4,10/49,NGO,2,17,0.0,0.624
32184,Jane Williams,city_136,Male,Part time course,Graduate,STEM,Has relevent experience,3,<10,Pvt Ltd,1,29,0.0,0.897
8077,David Johnson,city_67,Male,no_enrollment,High School,unknow,Has relevent experience,5,50-99,Pvt Ltd,3,57,0.0,0.855
2121,Emily Johnson,city_36,Male,no_enrollment,Masters,STEM,Has relevent experience,12,10000+,Pvt Ltd,1,42,0.0,0.893
17261,Chris Williams,city_16,Male,no_enrollment,Masters,STEM,Has relevent experience,8,1000-4999,Pvt Ltd,1,14,0.0,0.91
9390,Mike Hernandez,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,50-99,Pvt Ltd,1,89,1.0,0.624
30223,David Garcia,city_83,unknow,no_enrollment,Graduate,STEM,Has relevent experience,5,10000+,Pvt Ltd,2,17,0.0,0.923
26696,Laura Williams,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,6,50-99,Pvt Ltd,>4,23,0.0,0.624
4308,Emily Davis,city_160,Male,Full time course,Graduate,STEM,No relevent experience,6,10000+,Pvt Ltd,1,25,0.0,0.92
2502,Alex Johnson,city_21,Male,Full time course,Masters,STEM,Has relevent experience,7,100-500,Pvt Ltd,1,154,0.0,0.624
14359,Alex Miller,city_74,unknow,Full time course,Graduate,STEM,No relevent experience,4,<10,Public Sector,1,135,0.0,0.579
25738,Alex Jones,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,100-500,Pvt Ltd,3,11,1.0,0.926
28120,Katie Williams,city_16,unknow,no_enrollment,High School,unknow,Has relevent experience,19,100-500,Pvt Ltd,2,20,0.0,0.91
29818,John Garcia,city_103,Male,no_enrollment,Masters,Humanities,Has relevent experience,1,unknow,unknow,never,48,1.0,0.92
12955,Alex Smith,city_103,unknow,no_enrollment,High School,unknow,No relevent experience,2,unknow,unknow,never,91,0.0,0.92
30074,Alex Miller,city_46,Male,Full time course,High School,unknow,No relevent experience,8,unknow,unknow,1,36,0.0,0.762
18763,Mike Brown,city_57,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,unknow,unknow,1,46,1.0,0.866
26851,Katie Miller,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,12,10000+,Pvt Ltd,2,36,0.0,0.92
18467,Laura Williams,city_40,Female,no_enrollment,Masters,STEM,Has relevent experience,15,1000-4999,Pvt Ltd,2,25,0.0,0.7759999999999999
28114,Laura Hernandez,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,5000-9999,Pvt Ltd,1,40,0.0,0.91
13886,Katie Martinez,city_160,Male,no_enrollment,Graduate,Humanities,Has relevent experience,3,10/49,Early Stage Startup,1,30,0.0,0.92
5844,John Garcia,city_91,Female,Full time course,Graduate,STEM,Has relevent experience,10,10/49,unknow,1,64,0.0,0.691
29850,John Davis,city_64,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,500-999,Pvt Ltd,2,15,1.0,0.6659999999999999
18399,Laura Hernandez,city_64,Male,no_enrollment,Graduate,STEM,Has relevent experience,8,10/49,Pvt Ltd,1,96,0.0,0.6659999999999999
29679,David Smith,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,5,<10,Pvt Ltd,1,76,0.0,0.897
17381,David Jones,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,<10,Funded Startup,1,39,0.0,0.92
32405,Sarah Williams,city_103,Male,Full time course,Graduate,Other,No relevent experience,2,unknow,unknow,1,72,0.0,0.92
11931,Emily Martinez,city_103,unknow,Part time course,unknow,unknow,No relevent experience,3,unknow,unknow,never,112,0.0,0.92
25458,Sarah Davis,city_83,Male,Full time course,High School,unknow,No relevent experience,1,<10,Funded Startup,1,105,0.0,0.923
28525,Jane Johnson,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,17,5000-9999,Pvt Ltd,>4,3,0.0,0.926
15100,Alex Williams,city_103,unknow,Part time course,Graduate,STEM,Has relevent experience,7,5000-9999,Public Sector,4,110,0.0,0.92
21448,John Garcia,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,unknow,unknow,never,84,1.0,0.624
929,Jane Jones,city_138,Female,no_enrollment,Masters,STEM,No relevent experience,6,500-999,Funded Startup,1,22,0.0,0.836
28154,Mike Williams,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,16,10000+,Public Sector,>4,17,0.0,0.92
21412,Katie Martinez,city_61,Male,no_enrollment,Graduate,Humanities,Has relevent experience,>20,unknow,unknow,never,42,0.0,0.913
27505,Sarah Johnson,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,50-99,Pvt Ltd,2,100,0.0,0.92
1225,Mike Garcia,city_10,Male,no_enrollment,High School,unknow,No relevent experience,7,unknow,unknow,4,32,0.0,0.895
29121,Sarah Brown,city_72,Male,no_enrollment,High School,unknow,Has relevent experience,5,1000-4999,Pvt Ltd,1,49,0.0,0.795
10751,Sarah Williams,city_118,Male,no_enrollment,Graduate,STEM,Has relevent experience,8,unknow,unknow,1,324,0.0,0.722
32884,Laura Smith,city_19,Male,Full time course,Graduate,STEM,No relevent experience,<1,unknow,unknow,1,21,1.0,0.682
9576,Mike Martinez,city_145,unknow,no_enrollment,Graduate,STEM,Has relevent experience,2,unknow,unknow,1,29,0.0,0.555
4826,Laura Brown,city_114,Male,no_enrollment,Phd,STEM,Has relevent experience,>20,50-99,Pvt Ltd,>4,25,0.0,0.926
9133,Emily Jones,city_67,Male,Part time course,High School,unknow,No relevent experience,4,50-99,Pvt Ltd,2,96,0.0,0.855
23649,Jane Hernandez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,10000+,Pvt Ltd,2,13,0.0,0.92
26485,Sarah Brown,city_103,unknow,no_enrollment,Primary School,unknow,No relevent experience,6,unknow,unknow,1,34,0.0,0.92
1728,Laura Davis,city_16,Male,Full time course,High School,unknow,No relevent experience,5,unknow,unknow,1,44,0.0,0.91
3735,Katie Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,<10,Pvt Ltd,>4,36,0.0,0.92
30480,Jane Smith,city_136,Other,Part time course,Graduate,STEM,No relevent experience,1,50-99,Funded Startup,1,45,1.0,0.897
32291,Laura Garcia,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Pvt Ltd,4,50,0.0,0.91
31821,Sarah Miller,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,50-99,Pvt Ltd,1,21,0.0,0.624
6477,Mike Brown,city_99,unknow,no_enrollment,Graduate,STEM,Has relevent experience,20,<10,Pvt Ltd,3,41,0.0,0.915
4163,Jane Johnson,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,Pvt Ltd,>4,83,0.0,0.92
10373,Mike Williams,city_73,Male,Full time course,High School,unknow,No relevent experience,4,unknow,unknow,4,43,1.0,0.754
24602,Mike Miller,city_103,Female,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,NGO,1,17,0.0,0.92
4058,Laura Miller,city_103,Male,no_enrollment,Graduate,STEM,No relevent experience,>20,unknow,unknow,1,32,1.0,0.92
6828,David Williams,city_21,Male,Full time course,Masters,STEM,Has relevent experience,9,50-99,Pvt Ltd,1,60,1.0,0.624
30154,David Davis,city_117,unknow,Full time course,High School,unknow,No relevent experience,1,unknow,unknow,1,67,0.0,0.698
15519,Mike Johnson,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,>4,15,0.0,0.91
11714,Alex Miller,city_100,unknow,Full time course,Graduate,STEM,No relevent experience,6,unknow,unknow,never,42,1.0,0.887
11303,Sarah Garcia,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,20,1000-4999,Pvt Ltd,>4,54,0.0,0.926
17594,Chris Smith,city_16,Male,no_enrollment,Graduate,STEM,No relevent experience,4,50-99,Public Sector,1,36,0.0,0.91
22633,Katie Williams,city_21,unknow,no_enrollment,Masters,STEM,Has relevent experience,6,unknow,unknow,1,22,0.0,0.624
8973,David Johnson,city_21,unknow,Full time course,Graduate,STEM,No relevent experience,4,unknow,unknow,never,25,1.0,0.624
7907,Katie Garcia,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,unknow,unknow,Funded Startup,unknow,27,0.0,0.624
14467,Laura Smith,city_21,Male,Full time course,Graduate,STEM,Has relevent experience,5,50-99,unknow,1,47,1.0,0.624
12175,Alex Miller,city_61,Male,Full time course,Graduate,STEM,No relevent experience,1,unknow,unknow,never,30,1.0,0.913
32361,David Miller,city_41,Male,no_enrollment,Masters,STEM,Has relevent experience,15,1000-4999,unknow,1,83,0.0,0.8270000000000001
20355,Emily Hernandez,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,11,100-500,Pvt Ltd,2,106,1.0,0.624
2341,Emily Hernandez,city_83,Male,Part time course,High School,unknow,Has relevent experience,1,50-99,Pvt Ltd,1,190,0.0,0.923
4246,David Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,16,50-99,Funded Startup,2,7,0.0,0.92
13691,Katie Jones,city_30,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,<10,Pvt Ltd,1,26,0.0,0.698
26702,John Johnson,city_114,Other,no_enrollment,Graduate,STEM,Has relevent experience,16,100-500,Funded Startup,1,86,0.0,0.926
16070,Laura Williams,city_114,Male,no_enrollment,High School,unknow,Has relevent experience,19,50-99,Pvt Ltd,>4,163,0.0,0.926
4396,Jane Davis,city_160,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,10000+,Pvt Ltd,1,256,0.0,0.92
